user_id,date,risk_score,prediction,dominant_emotion,emotion_score,screen_time,unlocks,sleep_hours,steps_last_24h,habit_id,category,difficulty,time_min,dopamine_level,recommended_for_state,indoor,required_device,popularity_prior,label
222,58:27.7,0.595216652,1,Curiosity,0.1,360,277,4.4,743,29,spiritual,1,30,medium,"['low_mood', 'focus_mode']",TRUE,phone,0.7,1
223,58:27.7,0.45912155,0,Confusion,0.2,161,155,5.7,11551,6,physical,1,5,medium,"['morning_energy', 'tired']",TRUE,none,0.85,0
224,58:27.7,0.678691337,1,Grief,0.9,368,199,9.8,4367,157,physical,1,2,medium,"['tired', 'focus_mode']",TRUE,none,0.7,1
225,58:27.7,0.145416757,0,Gratitude,-0.8,250,15,8.5,1357,34,mental,3,15,low,['focus_mode'],TRUE,laptop,0.4,1
226,58:27.7,0.305437141,0,Desire,-0.6,106,214,5.7,658,300,spiritual,1,5,high,"['low_mood', 'stress', 'anxious']",TRUE,none,0.7,1
227,58:27.7,0.183198457,0,Amusement,-0.8,79,259,7.8,2492,21,physical,2,5,medium,"['tired', 'focus_mode']",TRUE,none,0.8,1
228,58:27.7,0.723666984,1,Sadness,0.9,372,115,5,3020,238,spiritual,3,5,low,"['anxious', 'overwhelmed']",TRUE,none,0.2,1
229,58:27.7,0.354106526,0,Joy,-0.8,361,276,4.5,4165,32,mental,2,1,low,"['stress', 'angry', 'low_mood', 'anxious']",TRUE,none,0.5,0
230,58:27.7,0.177250696,0,Approval,-0.8,323,30,7.1,7604,107,mental,1,1,medium,"['focus_mode', 'overwhelmed', 'high_screen_time']",TRUE,phone,0.7,0
231,58:27.7,0.599926815,1,Annoyance,0.6,181,64,4.8,2420,214,mental,1,1,low,['overwhelmed'],TRUE,none,0.5,1
232,58:27.7,0.636446883,1,Sadness,0.9,124,186,6.8,1647,44,spiritual,1,10,medium,"['stress', 'anxious', 'low_mood']",TRUE,none,0.4,1
233,58:27.7,0.801627981,1,Sadness,0.9,410,245,3.6,5877,290,mental,2,5,medium,['angry'],TRUE,none,0.6,1
234,58:27.7,0.416996296,0,Surprise,0.1,469,18,8.8,2113,91,mental,1,1,medium,"['low_mood', 'overwhelmed']",TRUE,none,0.7,0
235,58:27.7,0.269114751,0,Amusement,-0.8,350,127,5.7,4645,151,mental,3,20,low,"['focus_mode', 'night_routine', 'high_screen_time']",TRUE,none,0.6,1
236,58:27.7,0.676989785,1,Embarrassment,0.7,119,110,3.1,2101,115,physical,1,1,low,"['morning_energy', 'night_routine']",TRUE,phone,0.9,1
237,58:27.7,0.345241298,0,Pride,-0.6,558,211,9.7,4126,197,mental,2,10,medium,"['overwhelmed', 'anxious', 'night_routine']",TRUE,none,0.6,1
238,58:27.7,0.619555821,1,Embarrassment,0.7,312,154,6.8,1458,122,mental,3,10,low,"['high_screen_time', 'overwhelmed']",TRUE,phone,0.4,1
239,58:27.7,0.655319931,1,Sadness,0.9,374,190,9.4,4916,230,mental,1,1,low,"['stress', 'focus_mode']",TRUE,none,0.6,1
240,58:27.7,0.264388983,0,Joy,-0.8,262,45,4.3,5917,31,mental,2,3,medium,"['stress', 'anxious', 'overwhelmed']",TRUE,none,0.6,1
241,58:27.7,0.517409368,1,Confusion,0.2,381,45,5.1,5597,263,physical,4,30,high,"['stress', 'low_mood']",FALSE,none,0.2,0
242,58:27.7,0.47218673,0,Neutral,0,462,29,5.7,2870,171,physical,1,10,medium,"['tired', 'focus_mode', 'stress']",TRUE,none,0.6,0
243,58:27.7,0.570240377,1,Curiosity,0.1,343,239,4.4,3417,133,spiritual,2,5,low,"['anxious', 'low_mood']",TRUE,none,0.4,0
244,58:27.7,0.550696183,1,Confusion,0.2,409,220,6.2,2654,1,mental,1,1,medium,"['stress', 'anxious', 'angry', 'overwhelmed']",TRUE,none,0.75,1
245,58:27.7,0.555710248,1,Curiosity,0.1,286,281,5,2275,178,spiritual,5,10,low,"['angry', 'low_mood', 'stress']",TRUE,none,0.05,1
246,58:27.7,0.573840856,1,Confusion,0.2,426,15,3.9,724,300,spiritual,1,5,high,"['low_mood', 'stress', 'anxious']",TRUE,none,0.7,1
247,58:27.7,0.346824034,0,Caring,-0.8,286,168,3.6,582,279,physical,2,15,medium,"['stress', 'high_screen_time', 'focus_mode']",TRUE,none,0.6,1
248,58:27.7,0.278677289,0,Joy,-0.8,188,155,4.8,2229,268,spiritual,3,3,low,"['low_mood', 'night_routine']",TRUE,none,0.2,0
249,58:27.7,0.28368669,0,Desire,-0.6,232,178,9.9,1398,59,spiritual,3,10,low,"['anxious', 'overwhelmed', 'night_routine']",TRUE,none,0.2,0
250,58:27.7,0.311573784,0,Joy,-0.8,442,56,4.8,818,53,physical,3,20,low,"['morning_energy', 'overwhelmed']",TRUE,none,0.3,1
251,58:27.7,0.464286525,0,Nervousness,0.6,111,33,9,2815,180,spiritual,1,5,medium,"['low_mood', 'anxious']",TRUE,phone,0.6,1
252,58:27.7,0.670713852,1,Sadness,0.9,475,119,6.2,16054,223,spiritual,1,2,low,"['low_mood', 'night_routine']",TRUE,none,0.6,1
253,58:27.7,0.237818442,0,Gratitude,-0.8,54,102,4.8,1101,248,physical,3,10,medium,"['morning_energy', 'tired']",TRUE,none,0.4,1
254,58:27.7,0.142602512,0,Optimism,-0.7,47,226,8.8,12992,257,mental,1,1,medium,"['low_mood', 'overwhelmed']",TRUE,none,0.7,0
255,58:27.7,0.458972797,0,Curiosity,0.1,526,113,8.3,1666,139,mental,2,10,medium,"['focus_mode', 'overwhelmed']",TRUE,laptop,0.7,1
256,58:27.7,0.396119033,0,Neutral,0,145,226,7.3,5387,285,spiritual,3,3,low,"['low_mood', 'stress', 'overwhelmed']",TRUE,none,0.3,1
257,58:27.7,0.506366744,1,Surprise,0.1,178,177,5,993,7,physical,1,1,medium,"['morning_energy', 'tired', 'focus_mode']",TRUE,none,0.95,1
258,58:27.7,0.172492739,0,Optimism,-0.7,355,54,8.3,9934,166,mental,1,1,medium,"['focus_mode', 'overwhelmed']",TRUE,phone,0.8,1
259,58:27.7,0.31483286,0,Amusement,-0.8,50,211,3.1,2426,71,spiritual,1,1,low,"['stress', 'anxious', 'overwhelmed']",TRUE,phone,0.8,1
260,58:27.7,0.326693124,0,Pride,-0.6,177,266,5,8986,132,spiritual,2,30,low,"['night_routine', 'stress', 'high_screen_time']",TRUE,none,0.5,1
261,58:27.7,0.267203731,0,Love,-0.8,475,292,9,3113,207,spiritual,3,2,low,"['low_mood', 'anxious', 'angry']",TRUE,none,0.3,1
262,58:27.7,0.479708562,0,Neutral,0,316,31,4.6,1553,187,physical,1,1,low,"['tired', 'anxious']",TRUE,none,0.5,1
263,58:27.7,0.276650233,0,Relief,-0.5,354,37,7.4,706,64,mental,1,1,low,"['focus_mode', 'high_screen_time', 'anxious']",TRUE,phone,0.6,1
264,58:27.7,0.650069126,1,Anger,0.8,229,263,6.4,7038,31,mental,2,3,medium,"['stress', 'anxious', 'overwhelmed']",TRUE,none,0.6,1
265,58:27.7,0.426922947,0,Curiosity,0.1,177,44,6,3341,139,mental,2,10,medium,"['focus_mode', 'overwhelmed']",TRUE,laptop,0.7,1
266,58:27.7,0.231768233,0,Desire,-0.6,396,12,7.8,2463,2,mental,1,1,low,"['stress', 'anxious', 'overwhelmed']",TRUE,none,0.8,1
267,58:27.7,0.564064442,1,Neutral,0,250,227,3.3,810,289,mental,4,45,low,"['focus_mode', 'anxious']",TRUE,none,0.3,1
268,58:27.7,0.691088992,1,Remorse,0.9,257,263,6.5,3581,66,physical,2,1,medium,"['tired', 'morning_energy']",TRUE,none,0.5,1
269,58:27.7,0.292539016,0,Gratitude,-0.8,335,249,6.1,3559,271,mental,2,5,low,"['focus_mode', 'low_mood', 'overwhelmed']",TRUE,none,0.5,1
270,58:27.7,0.431229527,0,Realization,0.1,208,250,8.3,892,116,spiritual,3,15,low,"['low_mood', 'anxious', 'overwhelmed', 'night_routine']",TRUE,none,0.3,0
271,58:27.7,0.355124662,0,Excitement,-0.6,505,211,6,8118,82,physical,1,1,medium,"['tired', 'stress', 'focus_mode']",TRUE,none,0.8,0
272,58:27.7,0.317398486,0,Relief,-0.5,446,144,9.3,1099,153,mental,2,5,medium,['focus_mode'],TRUE,phone,0.5,1
273,58:27.7,0.605884858,1,Sadness,0.9,152,66,9.9,2050,121,mental,2,2,medium,"['overwhelmed', 'focus_mode']",TRUE,none,0.7,0
274,58:27.7,0.416083181,0,Curiosity,0.1,314,94,9.1,438,296,spiritual,3,30,high,"['stress', 'low_mood']",TRUE,none,0.3,0
275,58:27.7,0.510439144,1,Fear,0.7,32,166,8.6,2819,148,spiritual,1,5,low,"['stress', 'anxious', 'overwhelmed', 'night_routine']",TRUE,phone,0.7,1
276,58:27.7,0.282452296,0,Relief,-0.5,291,200,8,1588,261,physical,1,5,medium,"['stress', 'anxious']",FALSE,none,0.3,0
277,58:27.7,0.647446988,1,Grief,0.9,500,30,6.9,7865,107,mental,1,1,medium,"['focus_mode', 'overwhelmed', 'high_screen_time']",TRUE,phone,0.7,1
278,58:27.7,0.196437034,0,Gratitude,-0.8,361,107,8.5,1453,195,spiritual,1,5,low,"['night_routine', 'stress']",TRUE,none,0.7,1
279,58:27.7,0.259207733,0,Optimism,-0.7,290,190,7.2,2006,71,spiritual,1,1,low,"['stress', 'anxious', 'overwhelmed']",TRUE,phone,0.8,1
280,58:27.7,0.48547186,0,Nervousness,0.6,32,153,9.7,11034,25,physical,2,15,medium,"['stress', 'overwhelmed', 'tired']",FALSE,none,0.6,1
281,58:27.7,0.643326491,1,Anger,0.8,476,183,9.2,4279,35,mental,1,2,medium,"['focus_mode', 'overwhelmed', 'high_screen_time']",TRUE,laptop,0.7,1
282,58:27.7,0.568339033,1,Annoyance,0.6,245,146,7,2029,259,mental,2,10,low,['focus_mode'],TRUE,none,0.6,0
283,58:27.7,0.768309467,1,Grief,0.9,508,245,6,840,82,physical,1,1,medium,"['tired', 'stress', 'focus_mode']",TRUE,none,0.8,1
284,58:27.7,0.55595004,1,Surprise,0.1,598,12,4.4,3108,71,spiritual,1,1,low,"['stress', 'anxious', 'overwhelmed']",TRUE,phone,0.8,1
285,58:27.7,0.710576013,1,Anger,0.8,469,32,4.7,1630,115,physical,1,1,low,"['morning_energy', 'night_routine']",TRUE,phone,0.9,1
286,58:27.7,0.295161601,0,Joy,-0.8,229,150,4.5,2324,230,mental,1,1,low,"['stress', 'focus_mode']",TRUE,none,0.6,1
287,58:27.7,0.171744824,0,Approval,-0.8,308,47,9.2,2897,7,physical,1,1,medium,"['morning_energy', 'tired', 'focus_mode']",TRUE,none,0.95,1
288,58:27.7,0.571559099,1,Sadness,0.9,164,171,9.4,16992,105,spiritual,2,1,low,"['high_screen_time', 'focus_mode', 'night_routine']",TRUE,phone,0.3,1
289,58:27.7,0.721099345,1,Disgust,0.8,323,231,5.2,1497,125,mental,1,1,medium,"['focus_mode', 'tired']",TRUE,none,0.8,1
290,58:27.7,0.554763302,1,Nervousness,0.6,234,240,7.9,3307,274,mental,5,60,low,['focus_mode'],TRUE,laptop,0.2,0
291,58:27.7,0.257148185,0,Approval,-0.8,114,29,3.9,1135,75,spiritual,3,60,low,"['night_routine', 'high_screen_time', 'anxious']",TRUE,none,0.3,0
292,58:27.7,0.191334366,0,Love,-0.8,322,55,6.9,7576,121,mental,2,2,medium,"['overwhelmed', 'focus_mode']",TRUE,none,0.7,1
293,58:27.7,0.38233397,0,Relief,-0.5,419,111,5.1,2358,260,mental,2,10,medium,['angry'],TRUE,none,0.3,1
294,58:27.7,0.228065134,0,Desire,-0.6,167,66,9.7,1035,226,mental,1,1,medium,"['stress', 'angry']",TRUE,none,0.6,1
295,58:27.7,0.390060124,0,Optimism,-0.7,440,175,4,2152,269,spiritual,1,5,medium,"['stress', 'low_mood']",TRUE,none,0.5,0
296,58:27.7,0.362618485,0,Admiration,-0.8,538,149,3.9,7322,146,spiritual,2,2,low,"['stress', 'anxious']",TRUE,none,0.5,0
297,58:27.7,0.178966886,0,Caring,-0.8,247,126,8.4,850,57,spiritual,2,5,medium,"['low_mood', 'overwhelmed']",TRUE,none,0.4,1
298,58:27.7,0.222504895,0,Love,-0.8,86,147,5.2,7184,121,mental,2,2,medium,"['overwhelmed', 'focus_mode']",TRUE,none,0.7,1
299,58:27.7,0.527408294,1,Surprise,0.1,121,277,4.8,1412,247,physical,1,1,low,['stress'],TRUE,none,0.5,1
300,58:27.7,0.711403264,1,Nervousness,0.6,399,263,4.5,3467,90,spiritual,1,1,low,"['morning_energy', 'overwhelmed', 'low_mood']",TRUE,none,0.7,1
1,58:27.7,0.308533284,0,Love,-0.8,600,60,4.8,9463,243,mental,1,1,high,"['angry', 'stress']",TRUE,none,0.3,0
2,58:27.7,0.675729502,1,Anger,0.8,441,194,9.9,3761,199,mental,2,5,low,"['high_screen_time', 'focus_mode']",TRUE,phone,0.5,1
3,58:27.7,0.221841849,0,Gratitude,-0.8,222,102,6.2,3457,28,spiritual,1,2,low,"['low_mood', 'overwhelmed', 'night_routine']",TRUE,none,0.7,1
4,58:27.7,0.581238943,1,Annoyance,0.6,146,28,4.8,2539,99,physical,1,1,medium,"['tired', 'focus_mode', 'high_screen_time']",TRUE,none,0.9,1
5,58:27.7,0.780345071,1,Remorse,0.9,304,167,3.4,882,146,spiritual,2,2,low,"['stress', 'anxious']",TRUE,none,0.5,1
6,58:27.7,0.368136519,0,Amusement,-0.8,382,229,3.8,3675,283,spiritual,2,45,medium,"['stress', 'low_mood']",TRUE,phone,0.4,0
7,58:27.7,0.612401872,1,Nervousness,0.6,475,222,7.6,3993,132,spiritual,2,30,low,"['night_routine', 'stress', 'high_screen_time']",TRUE,none,0.5,1
8,58:27.7,0.276088593,0,Approval,-0.8,65,242,4.8,2391,183,mental,1,1,medium,"['low_mood', 'stress']",TRUE,none,0.7,1
9,58:27.7,0.240179429,0,Desire,-0.6,226,33,6.9,585,183,mental,1,1,medium,"['low_mood', 'stress']",TRUE,none,0.7,0
10,58:27.7,0.67690428,1,Anger,0.8,319,291,6.9,2485,249,physical,1,2,low,['night_routine'],TRUE,none,0.6,1
11,58:27.7,0.299201468,0,Caring,-0.8,515,45,5.5,1748,49,mental,3,10,low,"['anxious', 'stress', 'overwhelmed']",TRUE,none,0.2,1
12,58:27.7,0.44846181,0,Neutral,0,440,217,8,794,149,spiritual,3,10,low,"['low_mood', 'anxious', 'overwhelmed']",TRUE,none,0.2,0
13,58:27.7,0.3507773,0,Gratitude,-0.8,452,41,3.2,2640,41,spiritual,2,10,medium,"['low_mood', 'anxious']",TRUE,phone,0.6,1
14,58:27.7,0.548099315,1,Confusion,0.2,268,267,5.9,1261,108,mental,2,5,medium,"['focus_mode', 'tired']",TRUE,phone,0.6,1
15,58:27.7,0.703424615,1,Disappointment,0.9,327,186,6,2835,82,physical,1,1,medium,"['tired', 'stress', 'focus_mode']",TRUE,none,0.8,1
16,58:27.7,0.611716234,1,Nervousness,0.6,71,92,3.9,2247,71,spiritual,1,1,low,"['stress', 'anxious', 'overwhelmed']",TRUE,phone,0.8,1
17,58:27.7,0.365599492,0,Optimism,-0.7,117,239,3.1,1699,244,mental,2,5,medium,"['overwhelmed', 'low_mood']",TRUE,none,0.6,1
18,58:27.7,0.261854011,0,Approval,-0.8,205,277,6.7,967,274,mental,5,60,low,['focus_mode'],TRUE,laptop,0.2,0
19,58:27.7,0.704382566,1,Remorse,0.9,307,214,5.1,11070,277,physical,1,2,medium,"['tired', 'focus_mode']",TRUE,none,0.6,1
20,58:27.7,0.220403884,0,Love,-0.8,372,172,9.5,7349,104,spiritual,1,3,low,"['stress', 'overwhelmed', 'anxious']",TRUE,none,0.6,1
21,58:27.7,0.660186856,1,Sadness,0.9,326,249,7.9,1358,149,spiritual,3,10,low,"['low_mood', 'anxious', 'overwhelmed']",TRUE,none,0.2,1
22,58:27.7,0.354473065,0,Optimism,-0.7,309,126,3.6,3278,65,mental,4,30,low,['focus_mode'],TRUE,laptop,0.2,0
23,58:27.7,0.241394755,0,Optimism,-0.7,453,83,7.6,4175,285,spiritual,3,3,low,"['low_mood', 'stress', 'overwhelmed']",TRUE,none,0.3,0
24,58:27.7,0.282280117,0,Optimism,-0.7,445,275,9.1,4525,60,spiritual,1,10,high,"['stress', 'low_mood', 'anxious']",TRUE,none,0.7,1
25,58:27.7,0.393619614,0,Curiosity,0.1,62,153,9.7,4055,110,mental,3,5,low,['angry'],TRUE,none,0.3,0
26,58:27.7,0.407300582,0,Neutral,0,57,70,5.2,3594,83,physical,4,15,high,"['morning_energy', 'stress']",TRUE,none,0.3,0
27,58:27.7,0.610511156,1,Anger,0.8,238,84,6.1,6855,272,mental,3,15,low,"['high_screen_time', 'overwhelmed']",TRUE,laptop,0.3,0
28,58:27.7,0.528248518,1,Nervousness,0.6,277,26,7.5,560,102,spiritual,1,5,high,"['low_mood', 'stress', 'angry']",TRUE,phone,0.9,1
29,58:27.7,0.44838785,0,Confusion,0.2,407,21,9.4,2305,213,mental,2,10,medium,['focus_mode'],TRUE,laptop,0.6,1
30,58:27.7,0.151200278,0,Amusement,-0.8,387,12,7.7,11038,122,mental,3,10,low,"['high_screen_time', 'overwhelmed']",TRUE,phone,0.4,1
31,58:27.7,0.427503927,0,Curiosity,0.1,47,82,5.7,1039,64,mental,1,1,low,"['focus_mode', 'high_screen_time', 'anxious']",TRUE,phone,0.6,1
32,58:27.7,0.504766342,1,Neutral,0,242,92,3.6,3266,299,spiritual,2,10,medium,['focus_mode'],TRUE,laptop,0.7,1
33,58:27.7,0.812515638,1,Remorse,0.9,543,156,4,799,51,physical,1,3,medium,"['tired', 'focus_mode']",TRUE,none,0.8,1
34,58:27.7,0.412647707,0,Realization,0.1,123,123,6.8,3030,207,spiritual,3,2,low,"['low_mood', 'anxious', 'angry']",TRUE,none,0.3,1
35,58:27.7,0.662843434,1,Grief,0.9,46,93,4.7,748,66,physical,2,1,medium,"['tired', 'morning_energy']",TRUE,none,0.5,1
36,58:27.7,0.236666381,0,Amusement,-0.8,268,84,6.1,1718,172,physical,2,5,medium,"['morning_energy', 'tired']",TRUE,none,0.5,1
37,58:27.7,0.36559046,0,Admiration,-0.8,557,287,5.9,1748,57,spiritual,2,5,medium,"['low_mood', 'overwhelmed']",TRUE,none,0.4,0
38,58:27.7,0.405183059,0,Confusion,0.2,206,10,7,5965,207,spiritual,3,2,low,"['low_mood', 'anxious', 'angry']",TRUE,none,0.3,0
39,58:27.7,0.231663967,0,Joy,-0.8,160,62,5.3,1757,112,physical,3,1,medium,"['tired', 'focus_mode']",TRUE,none,0.4,0
40,58:27.7,0.668633945,1,Anger,0.8,327,181,6.2,3320,187,physical,1,1,low,"['tired', 'anxious']",TRUE,none,0.5,1
41,58:27.7,0.642670363,1,Sadness,0.9,92,275,7.1,2234,63,mental,2,2,medium,"['stress', 'angry']",TRUE,none,0.3,0
42,58:27.7,0.165103923,0,Desire,-0.6,159,17,7.2,12469,281,spiritual,4,30,low,"['night_routine', 'high_screen_time']",TRUE,none,0.3,1
43,58:27.7,0.706644921,1,Remorse,0.9,392,154,6.3,759,226,mental,1,1,medium,"['stress', 'angry']",TRUE,none,0.6,0
44,58:27.7,0.440374394,0,Surprise,0.1,299,207,8,505,239,spiritual,1,3,medium,"['stress', 'low_mood', 'overwhelmed']",TRUE,none,0.7,0
45,58:27.7,0.681800382,1,Fear,0.7,297,260,5.7,1813,285,spiritual,3,3,low,"['low_mood', 'stress', 'overwhelmed']",TRUE,none,0.3,0
46,58:27.7,0.199665737,0,Joy,-0.8,529,144,8.5,13851,157,physical,1,2,medium,"['tired', 'focus_mode']",TRUE,none,0.7,1
47,58:27.7,0.495895291,0,Neutral,0,569,134,9.9,1330,75,spiritual,3,60,low,"['night_routine', 'high_screen_time', 'anxious']",TRUE,none,0.3,1
48,58:27.7,0.55026261,1,Annoyance,0.6,516,77,8.3,7203,36,physical,2,1,low,"['focus_mode', 'tired']",TRUE,none,0.5,0
49,58:27.7,0.505104407,1,Annoyance,0.6,246,73,8.5,3016,187,physical,1,1,low,"['tired', 'anxious']",TRUE,none,0.5,1
50,58:27.7,0.638940912,1,Anger,0.8,386,263,9.1,4989,181,mental,2,5,low,"['stress', 'overwhelmed', 'low_mood']",TRUE,none,0.5,0
51,58:27.7,0.707416205,1,Fear,0.7,315,272,3.7,13790,5,mental,2,5,medium,"['overwhelmed', 'focus_mode', 'morning_energy']",TRUE,none,0.7,1
52,58:27.7,0.367189022,0,Relief,-0.5,508,236,6.9,5747,195,spiritual,1,5,low,"['night_routine', 'stress']",TRUE,none,0.7,1
53,58:27.7,0.292829991,0,Optimism,-0.7,575,279,7.7,11527,247,physical,1,1,low,['stress'],TRUE,none,0.5,1
54,58:27.7,0.233600874,0,Amusement,-0.8,441,259,9.4,17787,29,spiritual,1,30,medium,"['low_mood', 'focus_mode']",TRUE,phone,0.7,1
55,58:27.7,0.634683019,1,Grief,0.9,360,173,8.8,2963,298,spiritual,2,5,low,"['anxious', 'stress']",TRUE,none,0.4,0
56,58:27.7,0.747943302,1,Anger,0.8,478,276,5.7,2777,140,mental,1,1,high,"['tired', 'stress', 'angry']",TRUE,none,0.7,1
57,58:27.7,0.301930481,0,Pride,-0.6,56,274,5.2,7412,197,mental,2,10,medium,"['overwhelmed', 'anxious', 'night_routine']",TRUE,none,0.6,0
58,58:27.7,0.227742262,0,Amusement,-0.8,141,34,5.1,1180,90,spiritual,1,1,low,"['morning_energy', 'overwhelmed', 'low_mood']",TRUE,none,0.7,1
59,58:27.7,0.339210049,0,Gratitude,-0.8,521,113,4.8,2522,281,spiritual,4,30,low,"['night_routine', 'high_screen_time']",TRUE,none,0.3,0
60,58:27.7,0.650364737,1,Fear,0.7,166,280,5.2,8126,129,physical,4,1,low,['morning_energy'],TRUE,none,0.3,0
61,58:27.7,0.642421845,1,Anger,0.8,567,262,8.1,13751,54,physical,2,15,low,"['night_routine', 'tired']",TRUE,none,0.6,1
62,58:27.7,0.706805636,1,Remorse,0.9,291,67,3.8,8685,95,mental,2,5,low,"['night_routine', 'anxious', 'overwhelmed']",TRUE,phone,0.7,1
63,58:27.7,0.611519136,1,Anger,0.8,551,33,8.1,2911,134,spiritual,3,15,medium,['low_mood'],TRUE,phone,0.6,0
64,58:27.7,0.663554646,1,Embarrassment,0.7,328,81,4.4,5365,79,mental,2,15,low,"['focus_mode', 'overwhelmed']",TRUE,none,0.5,1
65,58:27.7,0.594126845,1,Remorse,0.9,139,102,7.4,1692,178,spiritual,5,10,low,"['angry', 'low_mood', 'stress']",TRUE,none,0.05,0
66,58:27.7,0.270550238,0,Optimism,-0.7,462,136,7.2,4930,17,mental,1,5,medium,"['overwhelmed', 'focus_mode']",TRUE,none,0.7,1
67,58:27.7,0.687739483,1,Disgust,0.8,508,183,7.1,1033,68,physical,5,45,medium,"['morning_energy', 'stress']",FALSE,none,0.2,0
68,58:27.7,0.611132753,1,Anger,0.8,296,27,5.2,20000,246,physical,1,1,low,"['stress', 'anxious']",TRUE,none,0.7,1
69,58:27.7,0.33882268,0,Relief,-0.5,242,72,4,9358,130,physical,2,5,low,"['night_routine', 'morning_energy']",TRUE,none,0.5,1
70,58:27.7,0.409780241,0,Curiosity,0.1,338,120,8.5,4176,28,spiritual,1,2,low,"['low_mood', 'overwhelmed', 'night_routine']",TRUE,none,0.7,0
71,58:27.7,0.31107189,0,Excitement,-0.6,83,161,4.7,2002,12,spiritual,3,10,low,"['anxious', 'overwhelmed', 'night_routine']",TRUE,phone,0.5,0
72,58:27.7,0.345443764,0,Approval,-0.8,424,168,3.6,9009,178,spiritual,5,10,low,"['angry', 'low_mood', 'stress']",TRUE,none,0.05,0
73,58:27.7,0.411026274,0,Joy,-0.8,541,248,4.1,744,234,physical,2,10,medium,"['overwhelmed', 'night_routine']",TRUE,none,0.7,1
74,58:27.7,0.377263747,0,Love,-0.8,354,247,3.8,1014,13,spiritual,2,15,low,"['night_routine', 'stress', 'high_screen_time']",TRUE,none,0.65,1
75,58:27.7,0.369126279,0,Confusion,0.2,125,17,8,1132,110,mental,3,5,low,['angry'],TRUE,none,0.3,0
76,58:27.7,0.15324611,0,Caring,-0.8,203,233,8.2,19046,247,physical,1,1,low,['stress'],TRUE,none,0.5,1
77,58:27.7,0.371686969,0,Desire,-0.6,373,209,5.4,926,174,physical,3,5,medium,['morning_energy'],TRUE,none,0.3,1
78,58:27.7,0.179974854,0,Amusement,-0.8,234,142,8.4,1051,144,physical,3,10,low,"['night_routine', 'stress', 'anxious']",TRUE,none,0.3,1
79,58:27.7,0.497476647,0,Sadness,0.9,84,36,8.9,12481,123,mental,2,10,low,"['anxious', 'stress']",TRUE,none,0.4,0
80,58:27.7,0.31260003,0,Pride,-0.6,255,200,6.3,1296,46,mental,3,10,low,"['overwhelmed', 'anxious']",TRUE,none,0.3,1
81,58:27.7,0.275634649,0,Desire,-0.6,336,240,8.8,2493,51,physical,1,3,medium,"['tired', 'focus_mode']",TRUE,none,0.8,1
82,58:27.7,0.671699095,1,Sadness,0.9,310,202,6.5,7111,279,physical,2,15,medium,"['stress', 'high_screen_time', 'focus_mode']",TRUE,none,0.6,1
83,58:27.7,0.18059167,0,Approval,-0.8,331,72,8.7,1192,243,mental,1,1,high,"['angry', 'stress']",TRUE,none,0.3,0
84,58:27.7,0.206228069,0,Amusement,-0.8,234,61,6.1,5987,93,mental,2,15,low,['focus_mode'],TRUE,laptop,0.5,1
85,58:27.7,0.74043182,1,Sadness,0.9,249,92,3.4,2435,168,mental,1,2,low,"['stress', 'overwhelmed']",TRUE,none,0.5,1
86,58:27.7,0.582860601,1,Neutral,0,457,251,4.5,284,16,mental,4,60,low,"['high_screen_time', 'focus_mode', 'night_routine']",TRUE,none,0.2,0
87,58:27.7,0.47180362,0,Neutral,0,170,180,5.1,2456,66,physical,2,1,medium,"['tired', 'morning_energy']",TRUE,none,0.5,0
88,58:27.7,0.272202562,0,Love,-0.8,484,192,6.1,17024,238,spiritual,3,5,low,"['anxious', 'overwhelmed']",TRUE,none,0.2,1
89,58:27.7,0.437389323,0,Neutral,0,174,168,6.3,752,56,spiritual,1,1,medium,"['stress', 'night_routine', 'anxious']",TRUE,none,0.5,1
90,58:27.7,0.636451017,1,Annoyance,0.6,555,300,9.8,20000,30,spiritual,4,15,low,"['low_mood', 'overwhelmed', 'anxious']",TRUE,none,0.1,0
91,58:27.7,0.670158491,1,Grief,0.9,187,217,6.3,3220,171,physical,1,10,medium,"['tired', 'focus_mode', 'stress']",TRUE,none,0.6,1
92,58:27.7,0.632152231,1,Nervousness,0.6,134,295,5.6,1535,102,spiritual,1,5,high,"['low_mood', 'stress', 'angry']",TRUE,phone,0.9,1
93,58:27.7,0.31646567,0,Approval,-0.8,318,261,5.5,2242,38,physical,4,30,medium,"['morning_energy', 'stress']",TRUE,phone,0.4,0
94,58:27.7,0.1613224,0,Love,-0.8,214,218,9.2,17138,116,spiritual,3,15,low,"['low_mood', 'anxious', 'overwhelmed', 'night_routine']",TRUE,none,0.3,0
95,58:27.7,0.710351897,1,Sadness,0.9,246,214,5.7,958,12,spiritual,3,10,low,"['anxious', 'overwhelmed', 'night_routine']",TRUE,phone,0.5,1
96,58:27.7,0.241147193,0,Relief,-0.5,60,258,8.5,3416,187,physical,1,1,low,"['tired', 'anxious']",TRUE,none,0.5,1
97,58:27.7,0.735387657,1,Grief,0.9,308,158,4.7,1928,238,spiritual,3,5,low,"['anxious', 'overwhelmed']",TRUE,none,0.2,0
98,58:27.7,0.684257703,1,Fear,0.7,504,167,6,3599,200,mental,1,1,high,['angry'],TRUE,none,0.4,1
99,58:27.7,0.251264304,0,Excitement,-0.6,254,110,7,4294,23,physical,4,30,medium,"['morning_energy', 'stress']",FALSE,none,0.3,1
